depth,sender,receiver,amount,symbol,sender_type,sender_annotation,receiver_type,receiver_annotation,token,token_type,token_id
5,0xf1f5e932b9385bff0e63aa19e7639f7fb7d466bb,0x7071f121c038a98f8a7d485648a27fcd48891ba8,1.762654839999999,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x9b68038e8d4c25c0fbb30b3c80da566af8dc04f3,1.75667129,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x976a8b98929dde58eca99eada711533192bc6a20,0x53d23802d41d2e8eecffd178e6a92d9a69d450bc,1.75108372,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xb3f9c7bc0dd5f5b88d4a6b72a44abb4519aa2ae7,0x7084dc3e0d016c1ee1698eb4a1fa16118f73c72d,1.7494354799999918,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0xca801d5683facf8c719dc7b1e48dbcb8a06b87df,1.74912019,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xf44d0b312164b4619424859ce9556314ebf7b09a,0x5be658ebbd46d70eaaac6e5e21635393576585a6,1.74879817,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xe06593f07157ba5a96dcec941c29f97e52be3cac,0xaa186a51b87f4f22ef80e72dd9d02cf2f00791b1,1.7327950499999907,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xa757e459b4905b523bc587e7a686dd5406e1a4be,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,1.72889524,ETH,Wallet,"",Wallet,"ShapeShift, ShapeShift 3, Exchange, Exchange Wallet, ShapeShift_3",0x0000000000000000000000000000000000000000,"",0
5,0x5edb0245ce9b992d0521a68c0ccb2aa23b6c8ae2,0x6f5045da3be1113307aec23a4a8018e8cdcb980e,1.71556242,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xd8a8238032eaf1a3bf76e46fa7a527016bf51de3,0x019353bd1b7e2558febf3313cb70bac93d28ae7a,1.70653143,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x3cfffd429dcd7f2595f34973d2d7189f15524934,0x33dc8a930bfa46cd42b43f26d1c251a91863aad2,1.7,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xd491f511785cf449931082e0aa20cdda8f700d01,0x5223774723c6c7d519b2319277fdc7339cf0adfb,1.69937,ETH,Wallet,"",Smart Contract,UserWallet,0x0000000000000000000000000000000000000000,"",0
5,0xb21f9a535ae5a0a4cb74b5acd893c6708793fdaa,0xfa04f68fe41938a67a36ac88c43dea3e6ab8c409,1.69603468,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x15201ad56ef26904c938ea70a6d1257eee8b0ce5,0xeaa325b467c5fa1e128c8e2961396bb9af4133ed,1.69418143,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x3b29683b9c350faaab75dec0b3b6d19d6fa5959d,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,1.68871031,ETH,Smart Contract,"",Wallet,"Exchange, Bittrex_1, Exchange Wallet, Bittrex 1, Bittrex",0x0000000000000000000000000000000000000000,"",0
5,0x0dac4c4e8edc0384e3cfbadd33e8ae62ab3842fa,0x7071f121c038a98f8a7d485648a27fcd48891ba8,1.68783881,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x93339afa19cf6f0cb99a69b9ecac21a89e3cbc54,0x7071f121c038a98f8a7d485648a27fcd48891ba8,1.68755531,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x6b94ec0d77c45f9aa649ae0e2e5cea48e47a61e9,0xe2e1dd38cb51acfe04526c8c7d1c8942b5ad8e10,1.68376478,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x68edd994fd3198d37f8c4a8dd3cacfaa56134b57,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1.68271031,ETH,Wallet,"",Wallet,"Exchange, Binance, Binance_1, Exchange Wallet, Binance 1",0x0000000000000000000000000000000000000000,"",0
5,0x27ddfa618028f9dbc71fefa0b3082679f79a0e4a,0xdd6f12361e4b4c13b6c59c8751d601c51d8dd12e,1.6796261932193883,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xcdb67531840949fb2ef53160f7bae79dd339d50f,0x93cdf765d636403d54533fd7617f42361f9fbd3e,1.6792852,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xa23e674a5ae4e28fa7b8e4b63c3b70e40f4b302b,0x13f6805e2526b8326de4fe28c29e7655589cb653,1.67070174,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x92141d55afbbee8efb5f836131ad1f4da6a67aeb,0xafef5ae99a50a699f4d4b7608458caf33dfa62c7,1.6689601448508014,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xbab550bca6153c8099bf6cda1dc8a29109bae3dd,0xaaf530addd22a24f9b0b07ce445060936e907c96,1.668953219999998,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x61011fb49498823ec15c91ea93c6957d7bfe8ca6,0xcf83249097bf35c63737e95b56d8be883299f109,1.6678768,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xb1b9ee599dc9609d4701e5e7cc1f9828f0b0f43f,0x7071f121c038a98f8a7d485648a27fcd48891ba8,1.666573750000002,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x6a424b9f39dfd7e9b8d8ca4a1439b881d73ae7b9,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,1.66514328,ETH,Wallet,"",Wallet,"ShapeShift, ShapeShift 3, Exchange, Exchange Wallet, ShapeShift_3",0x0000000000000000000000000000000000000000,"",0
5,0x782f64624ee2c25ba337a82da2c73fdff17ff0d2,0x31c31290caaf5948f8c41fb3bdc32aa33e979a19,1.66458217,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x42ca88567d09ce488bcaa4034501f265879bb3a5,0xcbd59291f82f2830d83fe4adc72e09960d3cb3cb,1.66447279,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x9f909e6a6244de8d09000ea7962d87026b2034fa,0x051d200eef9f1bac9b158bef2d82168e2d81427e,1.6637573399999939,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x3ca4116acd6f391a46c4a049ed6ef06aec530b20,0xdfd1a817ee0c5fb2f170a94e2dff98edf97cb4e6,1.65600117,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x007665effc5984bef800729d6561d011599cd03b,0xcc901d6ad466298cb510b1c7a267a7f013ede63b,1.650008,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xed23c5e25e4123cc3bde8196c2e042223c6c69ea,0x7ed1e469fcb3ee19c0366d829e291451be638e59,1.650000000000043,ETH,Wallet,"",Wallet,"Freewallet, Wallet App",0x0000000000000000000000000000000000000000,"",0
5,0x2a34e3b4f6561ea1f366b2d402d058b2591bbe4f,0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,1.6489628510757552,ETH,Wallet,"",DEX,"IDEX_1, Dex, IDEX, IDEX 1, Exchange",0x0000000000000000000000000000000000000000,"",0
5,0x3b069dfe6be16112d5a0a99f60ffb06204840817,0x88c223b976e7db29005e68f4a50bfd0dbc5bff5b,1.64484304,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xfc9832b6bfdb321092ba8001d81203f03401a7e4,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,1.6412919,ETH,Wallet,"",Wallet,"ShapeShift, ShapeShift 3, Exchange, Exchange Wallet, ShapeShift_3",0x0000000000000000000000000000000000000000,"",0
5,0xd2b70c998aa60000ac182a2b8e62e6b0b036c2a9,0x36eb74fd25b324f9c16341c92d90e321b33b32a7,1.6342,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xc72be835ea0d5036c809ffb61ca6e0bb785c4d4e,0xaaf4032790c82f3a213e9cffcf9ea75b97a754ca,1.6307601,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x00dd4671b4757531272a7cc39f9e9dac3da818f4,0x2e22e334f2952177b1e7e07a4b73dce325e188b2,1.6301294101069845,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xa71079cbb3e61c4e2ce427bc903aab6db6f963b6,0x51123f876cdae94b762a4e4beb296471f8b29c6f,1.62904511,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xcd0d996a98616a6a3e6e335af92d6a186d603b52,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,1.62631942,ETH,Wallet,"",Wallet,"ShapeShift, ShapeShift 3, Exchange, Exchange Wallet, ShapeShift_3",0x0000000000000000000000000000000000000000,"",0
5,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x129123fdd8769a509161d46f22f9a139ad9d809c,1.62497281,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x9016aa899622c3ced4333f40afd2739be733bfe7,1.6231325,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xf00cc6f54058025458da0dc307f9580fc8687ee1,0x0731ebe95ef233f741c9d743e55fd764caa027a1,1.62252116,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x0ed1486df56afdfb8edfeee5984cc6e8e44d0d1b,0x938f496350b1edc873f5124eaf3a013768aebc13,1.62252116,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x510e40610218e5aa94c09b58806b9f2928c8ce08,0x7a3be7832010e979f57007dd488aeac0f319b6a0,1.61278532,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xf8f3a200c183a2532fef3140d5402198e94b28cf,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,1.60754561,ETH,Wallet,"",Wallet,"ShapeShift, ShapeShift 3, Exchange, Exchange Wallet, ShapeShift_3",0x0000000000000000000000000000000000000000,"",0
5,0x5239cb3168933fda1893818cdca3b80978d7ee0b,0x826aa7be2008172eb3bd70577b9cab18e6f58f55,1.6072697200000112,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x8c3eb2c51cfaae62787b0c7bbfe9f98078bef6bc,0x010bf826d95328ccbf7bb07ff13314efe1e24375,1.59894421,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xdef05be9b53fc6c693ba0e2da86298c7c719cc11,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,1.59870955,ETH,Wallet,"",Wallet,"ShapeShift, ShapeShift 3, Exchange, Exchange Wallet, ShapeShift_3",0x0000000000000000000000000000000000000000,"",0
5,0x489d6136d7bc03e32a79f59f45f40d49d1440fee,0x209c4784ab1e8183cf58ca33cb740efbf3fc18ef,1.5947942800000041,ETH,Wallet,"",Smart Contract,"Poloniex 2, Exchange, Poloniex_3, Poloniex_2, Poloniex, Exchange Wallet",0x0000000000000000000000000000000000000000,"",0
5,0xd857c5bc732e4a93ba2a67b6ddad204a8e7b0921,0x7330e4fb7e3206286891aecf7159a241755be636,1.59185857,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x7ff3e60311a277f313235ee76bfa4b820dc5efb4,0xc387eb4e83db1613d47ce6bf74e885e72c665740,1.5854406199999826,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x5e164bcb056e24756f2c9e23a06461998cd1a686,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1.57887249,ETH,Wallet,"",Wallet,"Exchange, Binance, Binance_1, Exchange Wallet, Binance 1",0x0000000000000000000000000000000000000000,"",0
5,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x618c22cd3d8402a73a53683c99ae5b2ee7e93f0b,1.56792378,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x57fecc517ffb38328ddb5404da051f2ec1f0f56a,0x75e7f640bf6968b6f32c47a3cd82c3c2c9dcae68,1.5655066769,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xf723d3510f90a7409f6aaed18ac2d42b284252a9,0x7c2ec80fad52b5830c94d1b8a584758f256a06b7,1.56,ETH,Wallet,"",Multisig,MultiSigWalletWithDailyLimit,0x0000000000000000000000000000000000000000,"",0
5,0xcce68d812d4e01850b3b7413cfb890a54ec3e649,0x29d93ad18b33402db7bac530b57bde238ff3c928,1.551197,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xa7f3962dbe4e2ef0cb1164b104a30d1da884fa8f,0xc622410f0a54607fa3b9612205d69a8932c092f1,1.5509728599999775,ETH,Wallet,"",Smart Contract,UserWallet,0x0000000000000000000000000000000000000000,"",0
5,0x16b9b84e6da0a92a63e93bafe5c16929981ac96b,0x7fae928b17f5f9569013237fb79004f49cc37a8b,1.55073994,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x3a34650c7c266cff06b4b80c52fa5ef53df4592f,1.54818967,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xc3b7336d5a5158215599572012cedd4403a81629,0x0455c1cf60163914789f7cb9fc90757337dda305,1.5425117299999622,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xbe7cce780990d2ed980a8902a5da2127dd48dc73,0x2ace179ccbbbebc3d87c3fc38a8ab256b1bc5ed8,1.534052360000042,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x3d4dbec3c2cfa518d5fabd4c466fe6550e715a82,0xcfdfe2a19f74d7a51e426975fce7b2bdc1af23c8,1.52869893,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x86895c36511a859105bf09eb0e962330f8e0cfc4,1.5282620999999978,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x1fa9e708985d8b567c9d72240dc6f7ae88b293c7,0x9e6594e097cada0275ee285209008461c08d2668,1.52054,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xa7f3962dbe4e2ef0cb1164b104a30d1da884fa8f,0x57d811d234ff9acdbac8839d0240010c443508c3,1.5203856,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x6106e1d2794644d728ec76aaa720f4c76e4b8a0d,0xfa52274dd61e1643d2205169732f29114bc240b3,1.51048,ETH,Wallet,"",Smart Contract,"Kraken 5, Exchange, Kraken_5, Exchange Wallet, Kraken",0x0000000000000000000000000000000000000000,"",0
5,0xf00cc6f54058025458da0dc307f9580fc8687ee1,0x515c99096f177f8571a7fa6f1b1e29dc9e616424,1.50401632,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xc3b7336d5a5158215599572012cedd4403a81629,0x3402d94f897c1554dd8d38c6ea29b465f2213350,1.5035078,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x1fa9e708985d8b567c9d72240dc6f7ae88b293c7,0xf71b1c0d027aab7371c6c3bde18d588b41eeff81,1.50042,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x6294dfe18e2c2297dd1f846abc3a98528670bc7d,0x22f979575dd42999ef0f058c1c70cd7ffee4135e,1.49977902,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xae5c4fe0b8e1e17d8380292db7cde5b387800d90,0x3e65303043928403f8a1a2ca4954386e6f39008c,1.4997648,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xbaa6c33d64df85a48d530ab43ba1d60e06c48aa6,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1.49463112,ETH,Wallet,"",Wallet,"Exchange, Binance, Binance_1, Exchange Wallet, Binance 1",0x0000000000000000000000000000000000000000,"",0
5,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x93fa3e537e55df44af8307f648c241813c7272b4,1.48546929,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x595c6330c6d5874b9e7f5959bc0599f673e1532e,0xbbde734cd22ce3de055537c1afddd02a418cb413,1.47454817,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x2be96827d31070ff121310afb81f02ecd5276094,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1.46761097,ETH,Wallet,"",Wallet,"Exchange, Binance, Binance_1, Exchange Wallet, Binance 1",0x0000000000000000000000000000000000000000,"",0
5,0xe8bb45e47d046f6dbfdff9a4f872f902ef9c510c,0xc94a67b90df30b3ff4e8df2c1290b9b4946819bf,1.4641050700000051,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xc3b7336d5a5158215599572012cedd4403a81629,0x4dd281f0cdb4200c12fcebbe995c802d1a020a28,1.46106978,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x152a09b3d5900c88434fc9681a623ad3ac47c0ca,0xe6817686cd7abf6234ab3238a41bee22a2b8df5d,1.46021553,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x3c8489680698158ea05a5bc74b97eae445709d4c,0x0f328bf2ee45f34fe87ac90db781547a7277bd10,1.45942294,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xce0a835bb22cfed291776c9fd04400d1e1687364,0x3c76657ddb7be83bd5d58c2a5ceba95501719df2,1.45714676,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xcd65ed4fa87d7cdceaa6b9b55e3753b2b4da6043,0xc33e27171b3de80bf0d55fb29c72ced85eed3290,1.45476191,ETH,Wallet,"",Smart Contract,UserWallet,0x0000000000000000000000000000000000000000,"",0
5,0xebcef32db2fd6e82ba9726d3385ca376ba710865,0x83b695d4bad8eba9dba1b7de8781b5fc9de21db2,1.44562275,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x904760576f309df4647303bf468aff1d2ee3788e,0x2f481fb52721d695e8e2fa9c0ff540eea644701b,1.4421375399999898,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x558dfa845c7c4891733c2cc3dc935ebd3271bdec,0x3edca72d4a6b5f28c15f4febb881f93971883e2f,1.44205279,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x7cd239a09ff69dc2242ee17f0455afa1d201b839,0x4b36fb497475dcfa88b289bd3ed9040e0f68a4e1,1.43845625,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x1cd5b20b3b1097a45f36209acf80ab75223e1e2e,0xaef8acc6a76c81589b3596391516d44d7ce0a353,1.43815425,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x0a8335ab4f38a5106958828ae08e22203ab1af10,0x454f02ee0c7d2cca43a06e24b880d70fb04889a7,1.43306654,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x03eb57cc71e137a3ec46487cd8754c42e4284f3a,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,1.4315383900002028,ETH,Smart Contract,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xc636f313fffc5524881f8511b4a82a8f6b0f9025,0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,1.43022689,ETH,Wallet,"",Wallet,"Exchange, Bitfinex_4, Exchange Wallet, Fiat Gateway, Bitfinex 3, Bitfinex 4, Bitfinex",0x0000000000000000000000000000000000000000,"",0
5,0x45ac6afb0e3c9e98f97fb21e3df099990cd63dee,0x5baeac0a0417a05733884852aa068b706967e790,1.42689031,ETH,Wallet,"",Wallet,"Exchange, Cryptopia, Exchange Wallet, Cryptopia 1, Compromised",0x0000000000000000000000000000000000000000,"",0
5,0x9478e43d499f9bb8b8819383052f71732c7211c5,0xe889a2e5bcfc63c47ce2879d030c256ace9d0c74,1.4261497,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x30b3ae4a937a04a6145a156e44ff76f98e4ef330,0x4e5f27355823def85605ed6e9ed958d94fa87b76,1.42066299,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xa932acb41c344b529956afe3779d72997a69c728,0xf7bbcbf26ef5c48cd032b30d469b0349c31cbb49,1.41563317,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x04e63a94dce5c4ad2b39e4201161da745c9d327f,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,1.39784391,ETH,Wallet,"",Wallet,"ShapeShift, ShapeShift 3, Exchange, Exchange Wallet, ShapeShift_3",0x0000000000000000000000000000000000000000,"",0
5,0x73595c1c5b63baa2723c4fa9a81e3b1c6f5ce1d6,0x052ec6bc93111a87f82dfc23f7eb4c6ca4413307,1.39523791,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xa06d3bd6b3184e8bd6959c9dd25454dd6c9ff530,0xda06e5247d310a0045577f983f747f624bc28502,1.38937097,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0xa9b5230385f10f64c76fd5814304d7d471e30caf,1.38695093,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x07f7b4be74e0c17315519c1b27b35a9d791d3f30,0xb45a73b183dd3681612dfb85f2868dc8fdb3131d,1.38578694,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x75c9c35c8014fb7ddf470db37ddc965d31c320f8,0xd57ed8d1f490f10f28f922fdc000faea9ccb6399,1.38376381,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x1d7280a8c64681ca382458f0c23fdbfd9e0e78eb,0xeb55f5f602742b2143bfed58b51d18b5ddb3ee1e,1.38248036,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xa05d2a7e640b7f19fbdd4a56ebd91b0d6f00d686,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,1.377648949999958,ETH,Wallet,"",Wallet,"ShapeShift, ShapeShift 3, Exchange, Exchange Wallet, ShapeShift_3",0x0000000000000000000000000000000000000000,"",0
5,0x432fad7e9fd812c7db870849b94f8b794346f0db,0x46703f1e3ded5eac4caaee7e59ea2b90a9e2f320,1.3699447,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x7c1df7a84d2a6400bac3ce99e7bd7b673ec6bd71,0x8cf15c82e5704bdc9bed30fd9bb6c79e95f8fa9e,1.3665527299999989,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x00dd4671b4757531272a7cc39f9e9dac3da818f4,0xe6c01c38158f9d46727bd50619f47bfdcaba0497,1.35682647,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xce10b4608c0696b6e6b1abd31850f78e8d37f9e4,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,1.3565031,ETH,Wallet,"",Wallet,"ShapeShift, ShapeShift 3, Exchange, Exchange Wallet, ShapeShift_3",0x0000000000000000000000000000000000000000,"",0
5,0xf00cc6f54058025458da0dc307f9580fc8687ee1,0x72c84d2fbe9aaf51502a915597cd4601c7c0c0df,1.35453642,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x069f046e6d0ffcfbf2164b9a2d0c241a132609ed,0x73d963c156a84ada2a2d2c996dc63ea88844cada,1.34832492,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xf00cc6f54058025458da0dc307f9580fc8687ee1,0xf14f17a796579b5ab812e02f12779c440e57d8fc,1.33671208,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0xf00cc6f54058025458da0dc307f9580fc8687ee1,0x88355ff01744cbda82ba9d6aec71f045e52489f0,1.33671208,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x37c5468fc330f7d282c180ac3cc1fc4e4f77ebf2,0x0a19bfb7e08ec217c83f1f51807397972999b64b,1.33595757517649,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x472ad0b66d3defb446451bdc3dee68d38156bccf,0xfbcf516346752210560169fba324c4c4f908682c,1.33253392,ETH,Wallet,"",Wallet,365cash.co,0x0000000000000000000000000000000000000000,"",0
5,0x83a235f34394a0a73b975256c080f082632b30da,0xfbcf516346752210560169fba324c4c4f908682c,1.33249244,ETH,Wallet,"",Wallet,365cash.co,0x0000000000000000000000000000000000000000,"",0
5,0x3367973414f0afd11eb4e63cbaacce1f77f15105,0x3d53fa8018a7a841520cb0d08ae260779e17f222,1.325,ETH,Wallet,"",Smart Contract,UserWallet,0x0000000000000000000000000000000000000000,"",0
5,0x0f2c1b64ce8fcf2ba481d843645e0c9ef552f49b,0xe94b04a0fed112f3664e45adb2b8915693dd5ff3,1.32327815,ETH,Wallet,"",Smart Contract,"ReplaySafeSplit, Exchange, Bittrex_2, Exchange Wallet, Bittrex 2, Bittrex",0x0000000000000000000000000000000000000000,"",0
5,0xf8a1c9c8a67dd0097408a945cb355b1c40b0a86c,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1.32172807,ETH,Wallet,"",Wallet,"Exchange, Binance, Binance_1, Exchange Wallet, Binance 1",0x0000000000000000000000000000000000000000,"",0
5,0xc99dfa79e80550a0a19948a8d1cff62814bbce5d,0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,1.31865672,ETH,Wallet,"",Wallet,"ShapeShift, ShapeShift 3, Exchange, Exchange Wallet, ShapeShift_3",0x0000000000000000000000000000000000000000,"",0
5,0x74dec05e5b894b0efec69cdf6316971802a2f9a1,0x0f5ec69b03285b8eb9610e39bc091c7855634462,1.31674602,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x7ded2b490415024e38b33243ac2e46c74fa910da,0x7ee5988f88209825902f30677ad2ea337495b9c7,1.315,ETH,Wallet,"",Wallet,"",0x0000000000000000000000000000000000000000,"",0
5,0x346d2164a25e6d354b9713d179bcc2c0d0e52063,0xa1cb7c6056ca3924b452f9ed016776dd7c4bce5a,1.31036132,ETH,Wallet,"",Smart Contract,"",0x0000000000000000000000000000000000000000,"",0
5,0x647d288dd638d94e4e42b3290c341573ebd8bec3,0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be,1.31004416,ETH,Wallet,"",Wallet,"Exchange, Binance, Binance_1, Exchange Wallet, Binance 1",0x0000000000000000000000000000000000000000,"",0
